"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"LATITUDE";"LONGITUDE";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"ABF-00095";"ABF-00095-01";"Potência Normal Médio";"Disponível";"Albufeira";"Estrada do Foral, Cabanita - Paderne";"37.1940729";"-8.222572";"IBD - Iberdrola";"Não";"Baixa Tensão Normal";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:39:46.629Z"
"ABF-00095";"ABF-00095-02";"Potência Normal Médio";"Disponível";"Albufeira";"Estrada do Foral, Cabanita - Paderne";"37.1940729";"-8.222572";"IBD - Iberdrola";"Não";"Baixa Tensão Normal";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:39:46.629Z"
"ABF-00096";"ABF-00096-01";"Potência Normal Médio";"Disponível";"Albufeira";"Sítio Vale do Rabelho, Urbanização Setobra 53";"37.08266";"-8.312223";"LOG - Logical Gravity";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:28.209Z"
"ABF-00097";"ABF-00097-01";"Potência Normal Médio";"Disponível";"Albufeira";"Sítio Vale do Rabelho, Urbanização Setobra 53";"37.08266";"-8.312223";"LOG - Logical Gravity";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:49.443Z"
"ABF-00098";"PT-EDP-EABF-00098-1";"Potência Normal Médio";"Disponível";"Albufeira";"Sitio Vale Rabelho 1";"37.0859";"-8.3092";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T01:41:17.318Z"
"ABF-00098";"PT-EDP-EABF-00098-2";"Potência Normal Médio";"Disponível";"Albufeira";"Sitio Vale Rabelho 1";"37.0859";"-8.3092";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T01:41:17.318Z"
"ABF-00109";"ABF-00109-01";"Alta Potência Rápido";"Disponível";"Albufeira";"Avenida 12 de Julho 131";"37.12645";"-8.23918";"ATL - Atlante";"Não";"Média Tensão";"CCS";"CABLE";"60";"Disponível";"2026-01-31T14:19:46.241Z"
"ABF-00109";"ABF-00109-02";"Alta Potência Rápido";"Disponível";"Albufeira";"Avenida 12 de Julho 131";"37.12645";"-8.23918";"ATL - Atlante";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T14:19:46.241Z"
"ABF-00110";"ABF-00110-01";"Potência Normal Médio";"Disponível";"Albufeira";"Vale Paraiso";"37.115571";"-8.247691";"HGP - High Green Power";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:40:01.046Z"
"ABF-00111";"ABF-00111-01";"Potência Normal Médio";"Disponível";"Albufeira";"Vale Paraiso";"37.115571";"-8.247691";"HGP - High Green Power";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:40:04.814Z"
"ABF-00112";"ABF-00112-01";"Alta Potência Rápido";"Disponível";"Albufeira";"Estrada dos Caliýos";"37.095664";"-8.249486";"GLP - Galp";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Fora de Serviço";"2026-01-31T15:15:47.138Z"
"ABF-00112";"ABF-00112-02";"Alta Potência Rápido";"Disponível";"Albufeira";"Estrada dos Caliýos";"37.095664";"-8.249486";"GLP - Galp";"Não";"Média Tensão";"CCS";"CABLE";"50";"Em uso";"2026-01-31T15:15:47.138Z"
"ABF-00112";"ABF-00112-03";"Alta Potência Rápido";"Disponível";"Albufeira";"Estrada dos Caliýos";"37.095664";"-8.249486";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T15:15:47.138Z"
"ABF-00114";"PT-EDP-EABF-00114-1";"Alta Potência Rápido";"Disponível";"Albufeira";"Av. 12 de Julho 1";"37.125755";"-8.237327";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:38:10.749Z"
"ABF-00114";"PT-EDP-EABF-00114-2";"Alta Potência Rápido";"Disponível";"Albufeira";"Av. 12 de Julho 1";"37.125755";"-8.237327";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:38:10.749Z"
"ABF-00115";"PT-EDP-EABF-00115-1";"Alta Potência Rápido";"Disponível";"Albufeira";"Av. 12 de Julho 2";"37.125825";"-8.237295";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"60";"Disponível";"2026-01-31T14:40:12.283Z"
"ABF-00115";"PT-EDP-EABF-00115-2";"Alta Potência Rápido";"Disponível";"Albufeira";"Av. 12 de Julho 2";"37.125825";"-8.237295";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"60";"Disponível";"2026-01-31T14:40:12.283Z"
"ABF-00115";"PT-EDP-EABF-00115-3";"Alta Potência Rápido";"Disponível";"Albufeira";"Av. 12 de Julho 2";"37.125825";"-8.237295";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:40:12.283Z"
"ABF-00116";"ABF-00116-01";"Potência Normal Médio";"Disponível";"Albufeira";"Loteamento da Quinta da Bolota - Lote 2";"37.101772";"-8.261213";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T13:42:41.525Z"
"ABF-00116";"ABF-00116-02";"Potência Normal Médio";"Disponível";"Albufeira";"Loteamento da Quinta da Bolota - Lote 2";"37.101772";"-8.261213";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T13:42:41.525Z"
"ABF-00117";"ABF-00117-01";"Potência Normal Médio";"Disponível";"Albufeira";"Loteamento da Quinta da Bolota - Lote 2";"37.101772";"-8.261213";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T18:34:32.279Z"
"ABF-00117";"ABF-00117-02";"Potência Normal Médio";"Disponível";"Albufeira";"Loteamento da Quinta da Bolota - Lote 2";"37.101772";"-8.261213";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T18:34:32.279Z"
"ABF-00118";"ABF-00118-01";"Potência Normal Médio";"Disponível";"Albufeira";"Loteamento da Quinta da Bolota - Lote 2";"37.101772";"-8.261213";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T13:37:49.295Z"
"ABF-00118";"ABF-00118-02";"Potência Normal Médio";"Disponível";"Albufeira";"Loteamento da Quinta da Bolota - Lote 2";"37.101772";"-8.261213";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T13:37:49.295Z"
"ABF-00120";"ABF-00120-01";"Alta Potência Ultrarrápido";"Disponível";"Albufeira";"CORTESÕES, E.N.125, KM3, 2";"37.1228934";"-8.231619";"CPS - Moeve";"Não";"Média Tensão";"CCS";"CABLE";"300";"Disponível";"2026-01-31T15:38:59.159Z"
"ABF-00120";"ABF-00120-02";"Alta Potência Ultrarrápido";"Disponível";"Albufeira";"CORTESÕES, E.N.125, KM3, 2";"37.1228934";"-8.231619";"CPS - Moeve";"Não";"Média Tensão";"CCS";"CABLE";"300";"Disponível";"2026-01-31T15:38:59.159Z"
"ABF-00122";"PT-EDP-EABF-00122-1";"Potência Normal Médio";"Disponível";"Albufeira";"Caminho da Praia da Coelha 1";"37.078096";"-8.292776";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-11-25T22:56:06.000Z"
"ABF-00122";"PT-EDP-EABF-00122-2";"Potência Normal Médio";"Disponível";"Albufeira";"Caminho da Praia da Coelha 1";"37.078096";"-8.292776";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-11-25T22:56:06.000Z"
"ABF-00123";"PT-EDP-EABF-00123-1";"Potência Normal Médio";"Disponível";"Albufeira";"Beco das Dunas  1";"37.085272";"-8.316411";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-10-31T09:58:03.000Z"
"ABF-00123";"PT-EDP-EABF-00123-2";"Potência Normal Médio";"Disponível";"Albufeira";"Beco das Dunas  1";"37.085272";"-8.316411";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-10-31T09:58:03.000Z"
"ABF-00124";"PT-EDP-EABF-00124-1";"Potência Normal Médio";"Offline";"Albufeira";"Rua da Estação 1";"37.126934";"-8.234355";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Offline";"2026-01-21T14:57:56.000Z"
"ABF-00124";"PT-EDP-EABF-00124-2";"Potência Normal Médio";"Offline";"Albufeira";"Rua da Estação 1";"37.126934";"-8.234355";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Offline";"2026-01-21T14:57:56.000Z"
"ABF-00126";"PT-EDP-EABF-00126-1";"Potência Normal Médio";"Disponível";"Albufeira";"Caminho dos Brejos  1";"37.10339";"-8.238727";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-11-05T08:34:47.000Z"
"ABF-00126";"PT-EDP-EABF-00126-2";"Potência Normal Médio";"Disponível";"Albufeira";"Caminho dos Brejos  1";"37.10339";"-8.238727";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-11-05T08:34:47.000Z"
"ABF-00127";"PT-EDP-EABF-00127-1";"Potência Normal Médio";"Disponível";"Albufeira";"Praceta dos Corais  2";"37.078947";"-8.281736";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T08:39:51.822Z"
"ABF-00127";"PT-EDP-EABF-00127-2";"Potência Normal Médio";"Disponível";"Albufeira";"Praceta dos Corais  2";"37.078947";"-8.281736";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T08:39:51.822Z"
"ABF-00128";"PT-EDP-EABF-00128-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Estádio  Albufeira 1";"37.097841";"-8.239246";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T10:52:51.707Z"
"ABF-00128";"PT-EDP-EABF-00128-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Estádio  Albufeira 1";"37.097841";"-8.239246";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T10:52:51.707Z"
"ABF-00131";"PT-EDP-EABF-00131-1";"Potência Normal Médio";"Offline";"Albufeira";"Rua da Boca da Alagoa   1";"37.090294";"-8.327259";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Offline";"2025-12-22T08:50:41.000Z"
"ABF-00131";"PT-EDP-EABF-00131-2";"Potência Normal Médio";"Offline";"Albufeira";"Rua da Boca da Alagoa   1";"37.090294";"-8.327259";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Offline";"2025-12-22T08:50:41.000Z"
"ABF-00132";"PT-EDP-EABF-00132-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua da Ermida 1";"37.085236";"-8.263831";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-12-22T08:51:08.000Z"
"ABF-00132";"PT-EDP-EABF-00132-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua da Ermida 1";"37.085236";"-8.263831";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-12-22T08:51:08.000Z"
"ABF-00133";"PT-EDP-EABF-00133-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Mercado 1";"37.093977";"-8.19347";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T20:02:00.551Z"
"ABF-00133";"PT-EDP-EABF-00133-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Mercado 1";"37.093977";"-8.19347";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T20:02:00.551Z"
"ABF-00134";"PT-EDP-EABF-00134-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua dos Arrifes  1";"37.077065";"-8.279137";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-10-31T10:06:39.000Z"
"ABF-00134";"PT-EDP-EABF-00134-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua dos Arrifes  1";"37.077065";"-8.279137";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-10-31T10:06:39.000Z"
"ABF-00135";"PT-EDP-EABF-00135-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua da Exposição Canina  1";"37.096461";"-8.171922";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-12-22T08:41:55.000Z"
"ABF-00135";"PT-EDP-EABF-00135-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua da Exposição Canina  1";"37.096461";"-8.171922";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-12-22T08:41:55.000Z"
"ABF-00137";"PT-EDP-EABF-00137-1";"Potência Normal Médio";"Disponível";"Albufeira";"Praceta do Barlavento  1";"37.083407";"-8.31181";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-11-25T23:08:33.000Z"
"ABF-00137";"PT-EDP-EABF-00137-2";"Potência Normal Médio";"Disponível";"Albufeira";"Praceta do Barlavento  1";"37.083407";"-8.31181";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-11-25T23:08:33.000Z"
"ABF-00138";"PT-EDP-EABF-00138-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua dos Malmequeres  1";"37.095551";"-8.240127";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T08:42:28.987Z"
"ABF-00138";"PT-EDP-EABF-00138-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua dos Malmequeres  1";"37.095551";"-8.240127";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T08:42:28.987Z"
"ABF-00139";"PT-EDP-EABF-00139-1";"Potência Normal Médio";"Disponível";"Albufeira";"Largo do Mercado 1";"37.09521";"-8.24687";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:21:03.193Z"
"ABF-00139";"PT-EDP-EABF-00139-2";"Potência Normal Médio";"Disponível";"Albufeira";"Largo do Mercado 1";"37.09521";"-8.24687";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:21:03.193Z"
"ABF-00141";"PT-EDP-EABF-00141-1";"Potência Normal Médio";"Disponível";"Albufeira";"Avenida das Ilhas 1";"37.100827";"-8.238484";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T13:30:50.636Z"
"ABF-00141";"PT-EDP-EABF-00141-2";"Potência Normal Médio";"Disponível";"Albufeira";"Avenida das Ilhas 1";"37.100827";"-8.238484";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T13:30:50.636Z"
"ABF-00142";"PT-EDP-EABF-00142-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua dos Corais 1";"37.076715";"-8.282561";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:06:33.781Z"
"ABF-00142";"PT-EDP-EABF-00142-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua dos Corais 1";"37.076715";"-8.282561";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:06:33.781Z"
"ABF-00145";"PT-EDP-EABF-00145-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua da Armação 1";"37.078569";"-8.310104";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T17:16:29.099Z"
"ABF-00145";"PT-EDP-EABF-00145-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua da Armação 1";"37.078569";"-8.310104";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T17:16:29.099Z"
"ABF-00146";"PT-EDP-EABF-00146-1";"Potência Normal Médio";"Disponível";"Albufeira";"Estrada de Ferreiras 1";"37.095515";"-8.255401";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-12-22T08:42:58.000Z"
"ABF-00146";"PT-EDP-EABF-00146-2";"Potência Normal Médio";"Disponível";"Albufeira";"Estrada de Ferreiras 1";"37.095515";"-8.255401";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2025-12-22T08:42:58.000Z"
"ABF-00147";"PT-EDP-EABF-00147-1";"Potência Normal Médio";"Disponível";"Albufeira";"Beco da Felosa 1";"37.09191";"-8.242693";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T14:42:14.563Z"
"ABF-00147";"PT-EDP-EABF-00147-2";"Potência Normal Médio";"Disponível";"Albufeira";"Beco da Felosa 1";"37.09191";"-8.242693";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:42:14.563Z"
"ABF-00148";"PT-EDP-EABF-00148-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rotunda das Ferreiras 1";"37.126989";"-8.244156";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:17:15.569Z"
"ABF-00148";"PT-EDP-EABF-00148-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rotunda das Ferreiras 1";"37.126989";"-8.244156";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:17:15.569Z"
"ABF-00150";"PT-EDP-EABF-00150-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua José Cabrita Santos 1";"37.125766";"-8.303471";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-29T19:26:13.085Z"
"ABF-00150";"PT-EDP-EABF-00150-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua José Cabrita Santos 1";"37.125766";"-8.303471";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-29T19:26:13.085Z"
"ABF-00151";"PT-EDP-EABF-00151-1";"Potência Normal Médio";"Offline";"Albufeira";"Praceta do Compasso 1";"37.083786";"-8.313009";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Offline";"2025-11-25T22:57:34.000Z"
"ABF-00151";"PT-EDP-EABF-00151-2";"Potência Normal Médio";"Offline";"Albufeira";"Praceta do Compasso 1";"37.083786";"-8.313009";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Offline";"2025-11-25T22:57:34.000Z"
"ABF-00152";"PT-EDP-EABF-00152-1";"Potência Normal Médio";"Disponível";"Albufeira";"Avenida dos Descobrimentos 1";"37.094076";"-8.230535";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T14:42:58.564Z"
"ABF-00152";"PT-EDP-EABF-00152-2";"Potência Normal Médio";"Disponível";"Albufeira";"Avenida dos Descobrimentos 1";"37.094076";"-8.230535";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T14:42:58.564Z"
"ABF-00153";"PT-EDP-EABF-00153-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Município 1";"37.090689";"-8.235326";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T12:50:45.684Z"
"ABF-00153";"PT-EDP-EABF-00153-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Município 1";"37.090689";"-8.235326";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T12:50:45.684Z"
"ABF-00156";"PT-EDP-EABF-00156-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua Cândido dos Reis 2";"37.175883";"-8.203302";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T13:25:09.910Z"
"ABF-00156";"PT-EDP-EABF-00156-2";"Potência Normal Médio";"Disponível";"Albufeira";"Rua Cândido dos Reis 2";"37.175883";"-8.203302";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T13:25:09.910Z"
"ABF-00160";"PT-EDP-EABF-00160-1";"Potência Normal Médio";"Disponível";"Albufeira";"Beco de São João 1";"37.0933";"-8.248642";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T13:24:28.252Z"
"ABF-00160";"PT-EDP-EABF-00160-2";"Potência Normal Médio";"Disponível";"Albufeira";"Beco de São João 1";"37.0933";"-8.248642";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T13:24:28.252Z"
"ABF-00161";"PT-EDP-EABF-00161-1";"Potência Normal Médio";"Disponível";"Albufeira";"Estrada de Santa Eulália 1";"37.09131";"-8.222027";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T09:04:32.998Z"
"ABF-00161";"PT-EDP-EABF-00161-2";"Potência Normal Médio";"Disponível";"Albufeira";"Estrada de Santa Eulália 1";"37.09131";"-8.222027";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Fora de Serviço";"2026-01-31T09:04:32.998Z"
"ABF-00164";"ABF-00164-01";"Alta Potência Rápido";"Disponível";"Albufeira";"Rua do Oceano";"37.086107";"-8.243799";"GLP - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:44:28.014Z"
"ABF-00164";"ABF-00164-02";"Alta Potência Rápido";"Disponível";"Albufeira";"Rua do Oceano";"37.086107";"-8.243799";"GLP - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:44:28.014Z"
"ABF-00165";"ABF-00165-01";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Oceano";"37.086107";"-8.243799";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T18:33:28.528Z"
"ABF-00165";"ABF-00165-02";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Oceano";"37.086107";"-8.243799";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T18:33:28.528Z"
"ABF-00166";"ABF-00166-01";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Oceano";"37.086107";"-8.243799";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T09:01:00.781Z"
"ABF-00166";"ABF-00166-02";"Potência Normal Médio";"Disponível";"Albufeira";"Rua do Oceano";"37.086107";"-8.243799";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T09:01:00.781Z"
"ABF-00167";"PT-EDP-EABF-00167-1";"Potência Normal Médio";"Disponível";"Albufeira";"Rua Sophia de Mello Breyner 1";"37.09548";"-8.231424";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:12:37.057Z"
